year,month,day,hour,min,dayweek,IN,OUT,VOIP,Netflix,DAZN
2022,1,23,15,30,1,487893208.963,47628773.751,134806.2933,56598585.4933,3332033.3867
2022,1,23,15,35,1,489381990.76,47944274.8821,279769.6,50256260.9067,4145094.72
2022,1,23,15,40,1,522560346.443,49995955.6364,61405.8667,49738846,7074956.6933
2022,1,23,15,45,1,519303852.352,50559039.1716,162227.8667,61050780.2667,18095278.1867
2022,1,23,15,50,1,474307653.905,51753613.2738,236845.3333,58167599.2,8134447.04
2022,1,23,15,55,1,495923462.541,52986700.2578,196701.3333,52106235.6,5359241.92
2022,1,23,16,0,1,504257520.269,46013522.5774,156178.9333,69977790,5223843.04
2022,1,23,16,5,1,518828723.406,48265891.4188,389763.2,60481781.12,13670275.36
2022,1,23,16,10,1,543722843.138,48835913.5434,354022.8,70735844.2667,21157587.3867
2022,1,23,16,15,1,512927253.984,48083840.3614,363905.1733,74631731.3067,19219470.5067
2022,1,23,16,20,1,500719129.869,161068472.68,376961.4933,69055513.3867,20609664.9333
2022,1,23,16,25,1,511954941.997,52092369.8681,293780.8,72297057.8667,17660902.08
2022,1,23,16,30,1,531587993.967,48745797.2457,214705.4933,73172087.1467,20784952.5867
2022,1,23,16,35,1,538621293.643,160476802.403,316269.3333,80666529.28,18387814.7733
2022,1,23,16,40,1,522315578.78,49601101.4695,306264.48,91009110.72,22949235.8667
2022,1,23,16,45,1,504962890.75,45153185.0919,95611.52,71554232.2133,18964557.3333
2022,1,23,16,50,1,528477884.822,43138554.416,95849.12,73214407.84,12405919.3333
2022,1,23,16,55,1,483389275.817,46066382.195,1602.4533,64557255.68,9033453.3333
2022,1,23,17,0,1,477652959.188,51667991.4861,170997.6533,59643407.2533,10067414.6667
2022,1,23,17,5,1,453094683.13,48749827.997,18039.6,51024425.8667,9852488.08
2022,1,23,17,10,1,455944475.518,45403828.1843,79178.24,67753342.2933,9827096
2022,1,23,17,15,1,490265881.794,46269858.9971,42350.8,71250935.6,19427331.3333
2022,1,23,17,20,1,492392472.71,47299025.6461,41712,71306352,11043471.28
2022,1,23,17,25,1,515012804.177,49023931.1262,646446.2667,150526383.6,10214665.0667
2022,1,23,17,30,1,513240655.768,49324488.4264,115971.0933,84192248,10151610.24
2022,1,23,17,35,1,540657772.268,49660152.8557,36147.9467,80453713.92,7160696.2133
2022,1,23,17,40,1,533162848.911,47660866.3599,159996.2667,79692935.7333,1160425.3333
2022,1,23,17,45,1,537738588.551,48013098.4991,145125.5467,78459447.2533,731956.96
2022,1,23,17,50,1,533295341.374,47957106.4757,62476.9333,75894458.6667,485157.76
2022,1,23,17,55,1,584241779.814,48225529.7058,32695.5733,81965211.0933,5372777.92
2022,1,23,18,0,1,585677062.659,47570757.9923,347974.2933,84657510.08,9113353.92
2022,1,23,18,5,1,531857236.854,46855929.2042,89666.4,94020164.6667,9382904.64
2022,1,23,18,10,1,529615414.326,51810764.256,164165.8667,93469437.8667,9504501.76
2022,1,23,18,15,1,544595492.974,52982012.9117,435857.7333,88697351.2,8512030.6667
2022,1,23,18,20,1,584323206.816,56303810.7907,485834.56,87110600.32,9558422.6667
2022,1,23,18,25,1,599228568.481,55383613.5396,83754.24,85245739.04,9733046.6667
2022,1,23,18,30,1,578578612.31,56773685.9464,318461.2267,76559552.2133,9679729.5467
2022,1,23,18,35,1,581735856.139,56427343.3961,68350.8,73515981.0667,17196335.0933
2022,1,23,18,40,1,584725199.619,50922131.1494,298559.04,75042579.9467,18043499.3333
2022,1,23,18,45,1,619428932.165,50291356.0369,27639.8933,67535660.6933,17190349.3333
2022,1,23,18,50,1,591635757.177,53301145.2233,526214.8,70811017.2,14850135.84
2022,1,23,18,55,1,591783076.918,51742684.0389,429652.9333,79396352,9992854.32
2022,1,23,19,0,1,596795715.366,49603111.3832,712829.2267,89214618.0267,9319694
2022,1,23,19,5,1,605093708.318,53897994.3087,79680.1067,80083488.2133,7716585.2
2022,1,23,19,10,1,544660176.061,57214853.9216,1072899.8667,87180856.2667,8214335.3333
2022,1,23,19,15,1,509913385.838,57580267.8148,511314.4533,70522637.3333,7353351.3333
2022,1,23,19,20,1,503489487.035,53322874.7508,89964.2667,74787912.7467,8988128.96
2022,1,23,19,25,1,513355569.153,50299401.2952,604181.7333,72320230,12317677.0667
2022,1,23,19,30,1,527420507.255,47884039.3568,1391093.12,83087966.9333,14707493.3333
2022,1,23,19,35,1,548558676.534,47243368.901,1355218.2667,90479751.6,15105684.88
2022,1,23,19,40,1,529288656.14,49586011.3166,415537.4667,87430727.8667,20105999.76
2022,1,23,19,45,1,485135623.536,50018592.6889,812216.4267,84873415.7867,22568932
2022,1,23,19,50,1,513749731.107,50874740.2758,93909.2,68895534.1333,18729000.6933
2022,1,23,19,55,1,517858359.149,50659826.9823,142394.2667,80982106.5333,10294290
2022,1,23,20,0,1,493079812.284,55722074.3511,116602.4533,72101091.9467,8635200.4267
2022,1,23,20,5,1,510311189.774,50818616.8647,401528.7467,55576651.2,9065479.3333
2022,1,23,20,10,1,536810100.065,50460046.2418,235708.9067,62603748.0533,13746589.6
2022,1,23,20,15,1,544716716.727,52428688.8135,384770.6667,74047889.1733,18018244.48
2022,1,23,20,20,1,553466206.328,54705566.5239,1374814.2667,68934553.4667,22867286
2022,1,23,20,25,1,560808150.478,53305722.8862,1087041.3333,68530495.4667,28705580.48
2022,1,23,20,30,1,589102919.121,50963020.9156,1225651.2,69676879.3333,36869596
2022,1,23,20,35,1,608506955.296,52494856.7331,1240938.3467,60214122.88,50836999.6
2022,1,23,20,40,1,642922669.609,52969064.4068,1080640.5333,70372473.3867,77519354.96
2022,1,23,20,45,1,702706014.405,54584803.9372,457906.0267,66481222.9333,80912404
2022,1,23,20,50,1,712787553.05,53966595.0685,664484.5333,86325808,68501143.84
2022,1,23,20,55,1,711929384.602,54101467.8565,980333.0133,71965701.2267,67386537.4667
2022,1,23,21,0,1,718905779.039,54426712.5404,1176517.8667,78764070.1867,71623912
2022,1,23,21,5,1,728070816.752,55421667.6053,479260.2667,75274748.48,66935784.96
2022,1,23,21,10,1,730275233.583,53922604.2614,273986.9333,93246838.1333,66550160
2022,1,23,21,15,1,723636719.747,53823208.1523,25638.08,79470513.1733,91774503.2
2022,1,23,21,20,1,781322970.01,58890406.8434,22320,79280184,51080014.88
2022,1,23,21,25,1,755764190.664,54435600.2211,294103.2533,155480142.827,55480352.2667
2022,1,23,21,30,1,748820914.992,50063845.6679,247563.0667,72230787.0667,49780951.3333
2022,1,23,21,35,1,734656153.107,51324636.5675,390425.92,69515320,38971495.3333
2022,1,23,21,40,1,688961505.436,48980226.8736,583836.5867,101710716.053,32328798.8
2022,1,23,21,45,1,712636885.524,47895397.4247,222044.0533,87990538.3467,24398266.6667
2022,1,23,21,50,1,717122279.527,48760436.6104,322305.2,89338542.2667,26441941.76
2022,1,23,21,55,1,710627459.837,49280509.4057,958309.44,80510608.96,21622361.6
2022,1,23,22,0,1,720748440.591,49174426.4978,1411108.9067,93222591.5733,21884226.56
2022,1,23,22,5,1,720050990.697,50730768.7161,635869.3333,87051378.0267,26978014.16
2022,1,23,22,10,1,739621955.252,50869879.0657,1180284.3733,81763972.8,35568544.5333
2022,1,23,22,15,1,731066846.114,49341005.4852,2500518.2667,82383366.4,41281296.8533
2022,1,23,22,20,1,726449024.354,48453665.4907,1529184.4,70927013.6,42687072
2022,1,23,22,25,1,691845456.998,50521208.9382,661398.8,65944019.0667,49371677.76
2022,1,23,22,30,1,675503876.856,49736611.3701,193614.5067,66863928,38341812.6667
2022,1,23,22,35,1,685237650.966,49749193.8549,433211.2,76144043.2,28515212.32
2022,1,23,22,40,1,645486652.889,47055629.5236,479030,77073484.8,22030468.1067
2022,1,23,22,45,1,578608925.067,44062344.6956,256983.4667,93412969.4667,14869303.36
2022,1,23,22,50,1,586563513.273,45524678.1725,541183.0667,100629677.067,8306675.9467
2022,1,23,22,55,1,556338032.553,50673915.0047,743689.3867,100638983.787,9005679.4133
2022,1,23,23,0,1,568651663.685,58149362.8329,412456.2133,110306340.267,13716105.2267
2022,1,23,23,5,1,582476709.268,51568384.6155,275319.8667,106062252.267,10245364.08
2022,1,23,23,10,1,549446657.399,44448639.1008,439605.5467,118449909.227,8769004.8
2022,1,23,23,15,1,514463703.006,42157999.4784,323620,121838083.6,8563302.08
2022,1,23,23,20,1,484221988.693,43581898.9741,295451.4667,103210982.533,8483298
2022,1,23,23,25,1,453449774.841,43651027.4018,152741.04,93412543.76,8762912
2022,1,23,23,30,1,452210961.276,42647814.782,137649.92,86476667.92,1105766.6933
2022,1,23,23,35,1,461422147.066,44258597.51,400699.2,104324003.733,215598.2667
2022,1,23,23,40,1,457683303.887,48654506.9976,443939.9467,89101430.08,400337.6
2022,1,23,23,45,1,440281309.024,45708308.6468,425693.6533,86396533.3333,131883.6267
2022,1,23,23,55,1,436458577.404,43114309.7724,567672.64,74507495.1467,121670.72
2022,1,24,0,0,2,386240088.284,47527692.9266,1015321.4933,68476394.3467,220862.2933
2022,1,24,0,5,2,365957461.671,42225670.2812,1162350.1867,64976346.7733,148176
2022,1,24,0,10,2,342827886.024,39875542.6954,381789.8667,66286447.5733,103103.36
2022,1,24,0,15,2,357408909.911,40683982.2373,170639.6,42019022.9333,90945.28
2022,1,24,0,20,2,341522079.977,43210355.9253,479894.9333,33967245.3333,179496.96
2022,1,24,0,25,2,337794978.625,42533234.834,53949.12,27998345.6,159371.9467
2022,1,24,0,30,2,312876067.197,41163560.8865,16836.16,30268056.96,52687.5733
2022,1,24,0,35,2,291060016.139,35175937.3032,103441.3867,21914068.3733,42784
2022,1,24,0,40,2,265648180.22,33291645.3895,77447.1467,17140347.84,39968
2022,1,24,0,45,2,248100597.729,34724148.4921,63235.0933,16033908.8,51200.96
2022,1,24,0,50,2,195565933.131,33109663.3977,99253.12,19192577.6,227972.6667
2022,1,24,0,55,2,179981037.991,33341893.9601,483570.6667,18331193.2,57522.4
2022,1,24,1,0,2,187299109.074,38206861.7813,938613.6,24739919.4667,113563.84
2022,1,24,1,5,2,168340912.671,32809205.3832,590368.7467,23658635.4133,173772.3733
2022,1,24,1,10,2,157931309.884,30541368.6649,20065.8133,23225278.8267,183262
2022,1,24,1,15,2,136625887.451,30798960.9127,33428.16,20285751.1467,183744
2022,1,24,1,20,2,134825337.004,29436860.1543,33712,20246104,49602.1333
2022,1,24,1,25,2,148245342.163,28269000.6882,104096.8533,41807935.8933,18603.68
2022,1,24,1,30,2,134975869.923,29132309.3744,113355.2,30063256.9333,29432.6667
2022,1,24,1,35,2,148454085.026,26270919.5373,161238.8,12714737.0667,34314.6667
2022,1,24,1,40,2,114861324.645,26580589.887,650408.5333,13715067.2,65965.0667
2022,1,24,1,45,2,111506742.94,24212495.7222,48203.0933,11939951.7867,49251.84
2022,1,24,1,50,2,133036574.718,27909640.6746,108919.4667,11391100,47384
2022,1,24,1,55,2,104134997.093,26297163.6607,1736.2133,14135300.0533,44692.6667
2022,1,24,2,0,2,124723422.539,31286801.0944,16099.7333,11579029.2,38317.0667
2022,1,24,2,5,2,115942758.607,29331912.243,46702.08,14086978.7733,107641.5467
2022,1,24,2,10,2,98107812.4622,27764305.0286,1046.5067,14287965.9733,61746.8267
2022,1,24,2,15,2,97282605.2786,27455690.5116,408.2133,8831636.5867,20431.8933
2022,1,24,2,20,2,103235972.846,32743321.5033,297.4933,8398314.88,1930.08
2022,1,24,2,25,2,99505159.1812,35766960.064,16879.8933,16323880.1067,59408
2022,1,24,2,30,2,104968456.366,32957033.3003,472.7467,15391677.5467,38387.4133
2022,1,24,2,35,2,100336185.79,32936460.5764,350.6133,15362113.7067,74088.0267
2022,1,24,2,40,2,81789983.3589,39009442.144,26242.1333,15298591.5733,77224
2022,1,24,2,45,2,95137516.5956,47003284.635,567.68,14716920.8533,50024.6667
2022,1,24,2,50,2,91692232.8793,35972528.6005,413.3333,14320167.4667,6558.6667
2022,1,24,2,55,2,80589877.4347,30412016.522,526.5067,13185415.4667,23182.4
2022,1,24,3,0,2,93400352.3939,36131405.982,220.16,12716435.3067,24952
2022,1,24,3,5,2,93880078.634,35976635.2853,475.6,17645260.6667,51599.4133
2022,1,24,3,10,2,99191213.155,34738479.6326,330.0267,23081925.8667,54128
2022,1,24,3,15,2,96836123.9954,42534589.3662,438.88,23096986.56,18775.4133
2022,1,24,3,20,2,114363683.642,43965349.7666,250.56,23384104.2133,2138.4533
2022,1,24,3,25,2,105746564.877,39802092.7239,437.44,23040882.6667,40309.36
2022,1,24,3,30,2,95945300.7452,40391847.9783,282.1333,23838833.4933,24846.72
2022,1,24,3,35,2,71159237.0126,41348669.0428,232.64,24707488,3381.12
2022,1,24,3,40,2,70774988.715,38283713.6117,389.8667,18057430.2933,39143.12
2022,1,24,3,45,2,78189612.2059,37453650.726,289.3867,12676064.64,18100
2022,1,24,3,50,2,69135199.1083,35113367.226,437.9733,18057156.2667,1380.8
2022,1,24,3,55,2,69615961.9403,44804148.4452,305.8133,14407680.96,43723.7867
2022,1,24,4,0,2,74367417.8546,48528363.8901,430.2933,12217248.5333,47872
2022,1,24,4,5,2,72818953.8606,28847701.2256,337.6,13103606.8,48236.56
2022,1,24,4,10,2,75250170.5994,31814531.3652,383.2,14060390.2667,48264
2022,1,24,4,15,2,78773879.9254,27527018.7341,273.4933,15412961.6,12961.3333
2022,1,24,4,20,2,79393174.1781,45484206.6759,327.2533,12722268.8,9752
2022,1,24,4,25,2,69214241.3262,45859976.218,367.4667,14380883.6267,36262.08
2022,1,24,4,30,2,78637357.211,50795725.3824,296.96,10739162.0267,38360
2022,1,24,4,35,2,69749272.2375,48952417.2252,264.4267,10910945.3867,45520.5333
2022,1,24,4,40,2,72803421.3166,44848171.9292,374.5067,11336071.4667,46200
2022,1,24,4,45,2,67633264.043,52330361.638,249.7067,10473998.72,4574.4
2022,1,24,4,50,2,57196691.1033,57483647.1385,358.5067,10887848.96,13720.1067
2022,1,24,4,55,2,61203514.5138,58787622.0117,328.4267,10090713.8133,15344
2022,1,24,5,0,2,65648823.3333,47663413.3636,256.96,10641608.8533,5062.4
2022,1,24,5,5,2,70604482.2986,53043783.8794,374.4,9130735.7867,3920
2022,1,24,5,10,2,69324785.5874,48719322.163,360.2667,9937836.5333,3920
2022,1,24,5,15,2,54600524.0077,49059145.5996,281.0667,9012991.4667,59605.52
2022,1,24,5,20,2,56175563.3375,52294135.9069,280,9000304,17462.72
2022,1,24,5,25,2,55695457.0671,49609327.0698,649.7333,20726569.7333,13944.8
2022,1,24,5,30,2,54455685.732,48413165.0735,332.3733,9197634.24,14096
2022,1,24,5,35,2,46226562.4875,47795127.3884,201.7067,9973912.1067,1326.88
2022,1,24,5,40,2,54467626.0872,57840068.4843,302.6133,10354254.9333,64
2022,1,24,5,45,2,50716728.9989,50108011.9945,272.5333,13032868,13010.24
2022,1,24,5,50,2,54726086.4477,53824891.1503,358.8267,11560714.3467,14136
2022,1,24,5,55,2,54864721.3764,55457335.926,217.92,15252490.0267,34390.3467
2022,1,24,6,0,2,61819205.8741,52898710.0725,342.2933,11227241.1733,24940.64
2022,1,24,6,5,2,58892570.4085,52218555.5207,336.1067,9844138.3467,23144
2022,1,24,6,10,2,57689176.8679,53047348.3374,383.36,10064989.0133,52569.28
2022,1,24,6,15,2,68906324.9323,40184673.5345,257.7067,5906842.7733,55128
2022,1,24,6,20,2,53795628.2565,49920628.2858,357.92,8456671.04,27362.08
2022,1,24,6,25,2,68910197.7912,50369564.3591,265.92,13747219.04,24616
2022,1,24,6,30,2,80237866.2158,38757882.2649,366.2667,21070464.8,14374.2933
2022,1,24,6,35,2,95649757.6095,48031058.0374,241.7067,24044408.4267,13320
2022,1,24,6,40,2,69425649.2399,47883647.6792,422.16,27241923.12,26719.68
2022,1,24,6,45,2,81803774.7548,49036741.7379,274.0267,21751529.7067,29272
2022,1,24,6,50,2,84693401.831,45644869.753,70483.2,19138794.7733,41016.8
2022,1,24,6,55,2,88335796.0406,46362109.5983,1434.4,17305633.2,48734.9333
2022,1,24,7,0,2,87008029.1101,52516458.1133,428.9333,17968236.6667,49512
2022,1,24,7,5,2,84361758.5405,51876299.6219,360.96,14313254.4,84282.56
2022,1,24,7,10,2,93878816.0321,49107523.3596,344.2133,17427494.08,89024
2022,1,24,7,15,2,94304034.8443,49111340.1426,19562.2667,20506789.2,32165.6
2022,1,24,7,20,2,110536565.845,54124866.3995,19888,20558256,19156.5067
2022,1,24,7,25,2,131650441.367,55797923.9591,1064.16,30444950.72,12511.04
2022,1,24,7,30,2,122210212.421,51711859.068,332.6933,18916247.8933,28118.6667
2022,1,24,7,35,2,120837159.961,44951532.5765,422.72,16903331.4133,26470.9867
2022,1,24,7,40,2,140418860.708,40503518.8645,321.7333,19476120.6667,232474.5067
2022,1,24,7,45,2,172692426.873,34352480.8123,375.2533,17832431.04,44049.2
2022,1,24,7,50,2,160959638.967,35027478.8136,71553.04,20892301.84,21681.28
2022,1,24,7,55,2,159296979.749,32730560.9309,55198.72,21497419.52,19488.0533
2022,1,24,8,0,2,175026902.753,33050001.8499,1380.2667,24727197.4667,28171.3333
2022,1,24,8,5,2,160140191.495,38888235.1737,22281.28,17431370.24,11610.6667
2022,1,24,8,10,2,168143000.484,46094022.0722,624.64,17005208.64,35662
2022,1,24,8,15,2,187421742.146,46114405.2967,272.7467,15038982.9333,17339.84
2022,1,24,8,20,2,200839394.573,36545656.037,382.5067,17727999.68,24607.44
2022,1,24,8,25,2,211075069.696,43768814.1977,76286.2933,11942770.6667,49970.6667
2022,1,24,8,30,2,235252459.393,44761348.9862,29573.12,10300402.9867,46800.96
2022,1,24,8,35,2,228975002.241,43523675.8654,46211.0667,11405471.8667,37945.28
2022,1,24,8,40,2,195308639.352,43560153.5341,689479.1467,11259005.2267,210843.52
2022,1,24,8,45,2,174760823.294,45014521.3372,411734.72,10459864.96,55480
2022,1,24,8,50,2,193267336.324,50755600.7678,34288.32,12716842.7733,3087.6
2022,1,24,8,55,2,184678350.32,43803661.405,44100.1333,14359281.4667,33020.9067
2022,1,24,9,0,2,226501088.129,46183450.2916,62325.12,9580980.8,48443.2
2022,1,24,9,5,2,230071615.185,46189992.8885,1284.16,3500601.7067,41613.5467
2022,1,24,9,10,2,237059082.715,59904029.7566,211136.96,10921649.0667,165935.52
2022,1,24,9,15,2,235830122.84,55803648.2546,121950.7467,14311703.0667,171897.3333
2022,1,24,9,20,2,230359908.139,54164692.5745,4362.9333,22103088.8,81372.8
2022,1,24,9,25,2,240427316.744,54965685.3797,672.1067,26506913.8133,63920
2022,1,24,9,30,2,245095731.693,56388569.0248,46091.0933,20132533.36,50322.4
2022,1,24,9,35,2,250534730.012,58589714.9676,77975.44,20316803.2,32601.8667
2022,1,24,9,40,2,240452681.125,47800023.706,18910.56,21299047.3867,18719.84
2022,1,24,9,45,2,219083894.796,40794559.9107,22804,15873223.2,28323.84
2022,1,24,9,50,2,238895530.549,41153155.3567,985.84,9283740.96,40155.52
2022,1,24,9,55,2,271491771.236,41843078.519,41761.5467,11970052.3733,404514.4
2022,1,24,10,0,2,234437286.221,49395274.1835,103797.5733,15970230.8533,144186.6667
2022,1,24,10,5,2,289393819.73,43274100.012,57247.4667,19563508.5333,56634
2022,1,24,10,10,2,260421150.504,42349848.2657,20242.9333,27981029.6,84238.6133
2022,1,24,10,15,2,246484220.993,49470760.4891,45687.36,20650525.04,32970.16
2022,1,24,10,20,2,267160909.298,41333707.2677,20003.84,17314265.76,14176
2022,1,24,10,25,2,248029975.49,42204011.4696,39213.3333,24103532.5333,40634.6667
2022,1,24,10,30,2,226732174.734,57492809.4216,39904,24340952,29769.28
2022,1,24,10,35,2,207270261.588,53972408.7052,148039.2,23298099.4667,44088
2022,1,24,10,40,2,205782893.355,56057828.9972,28468.7733,11717360.96,30036
2022,1,24,10,45,2,249529722.278,56347459.3627,27968,17004512,48426.56
2022,1,24,10,50,2,248825764.553,57910221.2833,1110.64,25546735.52,24181.0133
2022,1,24,10,55,2,271440429.017,58713336.7994,256.8,24217652.5333,40431.8933
2022,1,24,11,0,2,295564439.389,57549986.7974,51036.16,23861671.36,32924.0533
2022,1,24,11,5,2,308713136.689,55111883.9568,37592.5333,31462617.8667,27232
2022,1,24,11,10,2,311936027.822,54871051.4276,1536.8,28965434.6667,31789.5733
2022,1,24,11,15,2,284099910.439,61240181.2822,312,28870272,32672.16
2022,1,24,11,20,2,303518366.412,66796630.5489,55913.6,37705215.2,44505.6533
2022,1,24,11,25,2,330833596.585,57840682.1138,563544.8533,19531604.9067,379443.68
2022,1,24,11,30,2,319409474.158,55371135.5769,2133911.36,29669921.6,478586.6667
2022,1,24,11,35,2,311682675.263,56931097.9991,2206023.8667,17638383.2,254837.76
2022,1,24,11,40,2,326913851.72,59507021.5586,830677.44,15475890.9867,133340
2022,1,24,11,45,2,336988926.855,52965519.1209,11056.64,30180744.5333,298734.0267
2022,1,24,11,50,2,366073919.386,53987473.6578,188756.6667,34501611.0667,80998.4
2022,1,24,11,55,2,362155096.181,51779265.5387,140496.1333,27093316.4,84758
2022,1,24,12,0,2,342208391.539,55070354.6845,13710.1333,26110501.6,59547.3333
2022,1,24,12,5,2,318944569.934,57319179.1388,16209.3867,24880063.4667,97705.28
2022,1,24,12,10,2,341391163.136,55036917.5783,82157.6533,37502342.6133,238805.76
2022,1,24,12,15,2,340672528.095,55316367.9381,144252.9067,32452540.5867,149112.6933
2022,1,24,12,20,2,365977590.493,54040176.0402,68562.0267,36810467.7333,111864.96
2022,1,24,12,25,2,378433890.966,52648582.96,88595.3067,35179512.64,128192
2022,1,24,12,30,2,360291895.448,53332474.1412,110649.8133,37509177.28,116777.8933
2022,1,24,12,35,2,364397726.579,53347163.6665,109949.44,30906826.56,155446.72
2022,1,24,12,40,2,373871567.55,52621323.467,61068.3733,25519265.3867,214157.0133
2022,1,24,12,45,2,358386127.835,50943049.1669,301620.3733,23312935.7867,155897.76
2022,1,24,12,50,2,334144205.161,51084949.2644,500279.4667,20888595.52,156083.3333
2022,1,24,12,55,2,350536102.318,51728636.8825,1432438.9333,19459940.6933,139555.2533
2022,1,24,13,0,2,314083369.343,53167365.8183,248141.76,21988187.52,90883.04
2022,1,24,13,5,2,320159564.096,49221849.7355,3534.9333,33294722.1333,87688
2022,1,24,13,10,2,318662565.247,47707627.1477,96557.2267,35716649.7067,198500.16
2022,1,24,13,15,2,361077486.621,47684552.9447,97856,35747320,133005.12
2022,1,24,13,20,2,342463572.628,45145417.6828,2209220.0533,70388499.9467,88969.3333
2022,1,24,13,25,2,354122607.175,49312149.9314,195541.44,29842674.56,57665.6
2022,1,24,13,30,2,347527168.337,51394742.011,1894468.5867,28501695.5733,89248.2133
2022,1,24,13,35,2,357182129.249,48328898.2465,2414858.9867,31853900.2667,167055.68
2022,1,24,13,40,2,337002275.815,54696176.8594,2267238.96,27996969.92,23719.04
2022,1,24,13,45,2,346436875.019,56225245.8786,2986641.28,26505699.6267,27652.8
2022,1,24,13,50,2,382280624.732,52962744.3701,2149871.36,32224280.7467,70242.6133
2022,1,24,13,55,2,465356910.26,50130214.8179,4501531.4667,21347073.7333,19496
2022,1,24,14,0,2,474230938.432,51019307.9751,3627870.6667,26728734.4,24716.8
2022,1,24,14,5,2,480293426.638,52564946.9292,574489.7333,43698040,29617.28
2022,1,24,14,10,2,508056875.702,56463806.2672,460169.0667,42451194.3467,16015.3333
2022,1,24,14,15,2,439174628.667,53316969.4901,975607.1467,43121738.6667,35196.6667
2022,1,24,14,20,2,402221970.402,53050795.9779,155812.5867,43007817.7067,21920
2022,1,24,14,25,2,409276715.607,56620156.8418,238127.4667,46578908.8,134869.12
2022,1,24,14,30,2,426412285.003,59161842.931,109738.9333,43826698,31592.6667
2022,1,24,14,35,2,397315497.885,57268440.4068,128571.7333,56051365.5467,29337.5467
2022,1,24,14,40,2,434468806.246,56458885.2644,218895.2533,54042444.6933,29214.5333
2022,1,24,14,45,2,453399626.336,57978097.866,63453.0133,52261335.8933,307110
2022,1,24,14,50,2,443266007.979,53447493.5411,202768.7467,58787386.24,162306.72
2022,1,24,14,55,2,398005888.699,53706587.7287,172096.2667,63779991.7333,145578.32
2022,1,24,15,0,2,384773955.89,51595265.4001,144177.8133,58079035.2,54741.9733
2022,1,24,15,5,2,394983649.829,51484670.1582,662999.8933,42078921.4933,166835.0133
2022,1,24,15,10,2,408523975.989,53556736.039,156731.7333,50452508,149047.3333
2022,1,24,15,15,2,426879614.495,59808231.2752,164025.36,54670202.08,68858.4
2022,1,24,15,20,2,435985257.651,58986956.4253,118397.7333,51506075.8667,131006.4
2022,1,24,15,25,2,418686297.102,60916034.8331,169871.84,49125703.12,33733.6
2022,1,24,15,30,2,413400125.78,57320201.7371,225381.2,44238929.76,142640.32
2022,1,24,15,35,2,442880583.028,57047435.0761,86732.2667,36876743.8933,157544
2022,1,24,15,40,2,449750816.615,47391285.1222,207909.36,42670196.96,40915.92
2022,1,24,15,45,2,453402357.213,49783158.2031,225013.12,35958174.9333,44240.24
2022,1,24,15,50,2,473437062.983,55438138.6065,325460.5333,51398991.4667,45716.48
2022,1,24,15,55,2,452517357.884,56263368.9418,305448,43528366.9333,128548.16
2022,1,24,16,0,2,417969875.308,62302662.5609,227215.7333,39127046,126699.04
2022,1,24,16,5,2,434312688.778,62242760.7938,224723.8667,39336804,38880.4
2022,1,24,16,10,2,433260393.5,64034590.2031,212156.6667,41925728.9333,42900.6667
2022,1,24,16,15,2,497799398.271,63224717.9169,195557.7333,46100857.4667,88622.08
2022,1,24,16,20,2,483837888.692,67634672.2844,350151.0667,52336639.6,26959.3333
2022,1,24,16,25,2,489804448.341,57426544.2089,194530.1333,42721334.5333,36991.0667
2022,1,24,16,30,2,586795932.012,58377340.4527,635441.4667,44507415.2,31458.88
2022,1,24,16,35,2,456615304.011,57923751.2235,176882.3467,32012418.1333,60702.8267
2022,1,24,16,40,2,437134638.089,55755531.8407,438570.56,36931612.5867,55687.36
2022,1,24,16,45,2,392770872.268,55967104.8727,174473.8133,32556768.7467,39955.6
2022,1,24,16,50,2,399401194.972,57437909.6165,152101.8667,27984573.0667,22438.16
2022,1,24,16,55,2,436761946.219,57770254.8134,32226.4,30536074,42822
2022,1,24,17,0,2,457348990.646,59718722.7101,113166.8267,31195980.2667,23214.4
2022,1,24,17,5,2,490508451.292,57996256.426,1950.08,55390219.2,79239.36
2022,1,24,17,10,2,466838502.476,58481122.4921,41658.88,42392493.6533,85200
2022,1,24,17,15,2,479905154.899,58901209.8109,42216,42212432,47392
2022,1,24,17,20,2,475666200.169,56929171.8326,89305.8667,86233952.5333,36648.6667
2022,1,24,17,25,2,430515923.753,55181820.0222,190412.48,40032309.3333,25543.0933
2022,1,24,17,30,2,448657466.008,54631918.5917,55824.1333,36974340.9333,24720
2022,1,24,17,35,2,438593627.375,56240345.9029,444208.4267,38243296.8533,50871.76
2022,1,24,17,40,2,447763182.791,52296643.1932,639993.6,43955148.0533,11545.12
2022,1,24,17,45,2,419910014.104,53550202.7325,69354.1333,51003858.9867,27299.3867
2022,1,24,17,50,2,456384202.82,58498254.7967,60506.6667,45991291.6,66954.3733
2022,1,24,17,55,2,438156957.299,56418656.5982,248383.3333,50214623.0667,49354.9867
2022,1,24,18,0,2,445196097.443,57574790.3959,128525.4667,41533936.4,177530
2022,1,24,18,5,2,461399495.702,53626515.7067,1306232.8533,34355568,92537.2
2022,1,24,18,10,2,469079692.931,55418165.4395,1372302.4,38333668.4,106688.0267
2022,1,24,18,15,2,515195800.36,56715629.1545,75993.1733,31700174.72,119234.08
2022,1,24,18,20,2,520174826.718,54927711.0673,634256.8,40355406,272300.0533
2022,1,24,18,25,2,513487264.008,55879029.8962,692742.1333,48283222.6667,164089.28
